review_id,sentiment,main_category,subcategory,severity,confidence,evidence,branch_id,created_at,branch_name,source,rating,evidence_2,content,additional_evidence,more_evidence,final_evidence
rev_12569,0.0,PRICE,PRICE_VALUE_FOR_MONEY,1.0,0.9,giá cả: ko đắt ko rẻ,branch_hang_bo,2026-05-06T08:18:54+07:00,Hàng Bồ,google_maps,1,,,,,
rev_12569,-0.5,FOOD,FOOD_PORTION,2.0,0.95,chả thì ít càng ngày càng vơi đi so vs lúc ban đầu mới mở quán,branch_hang_bo,2026-05-06T08:18:54+07:00,Hàng Bồ,google_maps,1,,,,,
rev_12569,0.5,FOOD,FOOD_TASTE,1.0,0.9,nói chung là ngon,branch_hang_bo,2026-05-06T08:18:54+07:00,Hàng Bồ,google_maps,1,,,,,
rev_12569,0.5,AMBIENCE,AMBIENCE_SEATING,1.0,0.9,chỗ để xe thoải mái,branch_hang_bo,2026-05-06T08:18:54+07:00,Hàng Bồ,google_maps,1,,,,,
rev_12546,0.5,AMBIENCE,AMBIENCE_CLEANLINESS,1.0,0.95,quán sạch sẽ,branch_vo_chi_cong,2026-05-06T08:23:49+07:00,Võ Chí Công,facebook,0,,,,,
rev_12546,0.5,SERVICE,SERVICE_STAFF_ATTITUDE,1.0,0.95,nhân viên nhí nhảnh đáng yêu,branch_vo_chi_cong,2026-05-06T08:23:49+07:00,Võ Chí Công,facebook,0,,,,,
rev_12546,-0.5,SERVICE,SERVICE_WAIT_TIME,3.0,0.95,"phục vụ quá lâu,gọi set đồ như trong hình lúc 14h (cả quán chỉ có 2 vợ chồng) mà hơn 40p mới mang ra",branch_vo_chi_cong,2026-05-06T08:23:49+07:00,Võ Chí Công,facebook,0,,,,,
rev_12546,-0.5,FOOD,FOOD_FRESHNESS,3.0,0.95,gà ỉu ỉu bột bột mùi như để tủ lạnh lâu ngày,branch_vo_chi_cong,2026-05-06T08:23:49+07:00,Võ Chí Công,facebook,0,,,,,
rev_12546,-0.5,FOOD,FOOD_TASTE,2.0,0.9,"gà lắc đầu tiên thì thấy so bad,gà ỉu ỉu bột bột",branch_vo_chi_cong,2026-05-06T08:23:49+07:00,Võ Chí Công,facebook,0,,,,,
rev_12546,-0.5,FOOD,FOOD_TASTE,3.0,0.95,"món bánh crepe thì tệ nhất trong các nơi mình từng ăn : vỏ bánh bứ bột,kem tươi giống kiểu kem trên bánh gato rẻ tiền ngày xưa,mà kem nhạt nhẽo xong xoài chua loét",branch_vo_chi_cong,2026-05-06T08:23:49+07:00,Võ Chí Công,facebook,0,,,,,
rev_12546,0.0,FOOD,FOOD_TASTE,1.0,0.9,bánh trôi và chè tạm ổn,branch_vo_chi_cong,2026-05-06T08:23:49+07:00,Võ Chí Công,facebook,0,,,,,
rev_12573,0.5,FOOD,FOOD_PORTION,1.0,0.9,một bát đầy đặn lắm nha,branch_kim_nguu,2026-05-06T08:25:43+07:00,Kim Ngưu,grabfood,1,,,,,
rev_12573,1.0,FOOD,FOOD_TASTE,1.0,0.95,"ngon thật ý, trừ quả kim chi lạc quẻ ra thì mọi thứ hoà quyện với nhau lại phù hợp một cách kì lạ )) sủi cảo rất thơm lại vừa vặn",branch_kim_nguu,2026-05-06T08:25:43+07:00,Kim Ngưu,grabfood,1,,,,,
rev_12573,0.5,PRICE,PRICE_VALUE_FOR_MONEY,1.0,0.95,"giá cũng hợp lý, có 35k/bát to uỵch",branch_kim_nguu,2026-05-06T08:25:43+07:00,Kim Ngưu,grabfood,1,,,,,
rev_12573,0.5,AMBIENCE,AMBIENCE_DECOR,1.0,0.9,quán nhỏ nhỏ xinh xinh kiểu quán gia đình thôi,branch_kim_nguu,2026-05-06T08:25:43+07:00,Kim Ngưu,grabfood,1,,,,,
rev_12504,-0.5,FOOD,FOOD_TASTE,2.0,0.95,bò cuốn cải thì quá dai và lạc vị,branch_nguyen_chi_thanh,2026-05-06T08:26:15+07:00,Nguyễn Chí Thanh,google_maps,1,,,,,
rev_12504,1.0,FOOD,FOOD_TASTE,1.0,0.95,lẩu ốc thì rất ngon... nước ốc thanh nhưng không nhạt nhẽo mà càng ăn càng vừa,branch_nguyen_chi_thanh,2026-05-06T08:26:15+07:00,Nguyễn Chí Thanh,google_maps,1,,,,,
rev_12504,1.0,FOOD,FOOD_FRESHNESS,1.0,0.95,"ốc to và giòn, không dai, tươi, không bị hôi mùi bùn",branch_nguyen_chi_thanh,2026-05-06T08:26:15+07:00,Nguyễn Chí Thanh,google_maps,1,,,,,
rev_12504,-0.5,SERVICE,SERVICE_WAIT_TIME,2.0,0.9,đã đặt bàn nhưng mình vẫn phải đợi,branch_nguyen_chi_thanh,2026-05-06T08:26:15+07:00,Nguyễn Chí Thanh,google_maps,1,,,,,
rev_12504,-0.5,SERVICE,SERVICE_RESPONSIVENESS,2.0,0.9,gọi trà đá nhưng phải nhắc nhiều lần,branch_nguyen_chi_thanh,2026-05-06T08:26:15+07:00,Nguyễn Chí Thanh,google_maps,1,,,,,
rev_12504,-0.5,AMBIENCE,AMBIENCE_CLEANLINESS,2.0,0.95,lau bàn cũng rất mỡ,branch_nguyen_chi_thanh,2026-05-06T08:26:15+07:00,Nguyễn Chí Thanh,google_maps,1,,,,,
rev_12540,1.0,AMBIENCE,AMBIENCE_DECOR,1.0,0.95,không gian ấm cúng với ánh đèn vàng,branch_nguyen_chi_thanh,2026-05-06T08:29:02+07:00,Nguyễn Chí Thanh,facebook,1,,,,,
rev_12540,1.0,SERVICE,SERVICE_STAFF_ATTITUDE,1.0,0.95,"các bạn nhân viên nhẹ nhàng, thân thiện",branch_nguyen_chi_thanh,2026-05-06T08:29:02+07:00,Nguyễn Chí Thanh,facebook,1,,,,,
rev_12540,0.5,PRICE,PRICE_VALUE_FOR_MONEY,1.0,0.9,menu đồ uống khá ổn với mức giá ~20k,branch_nguyen_chi_thanh,2026-05-06T08:29:02+07:00,Nguyễn Chí Thanh,facebook,1,,,,,
rev_12540,1.0,FOOD,FOOD_TASTE,1.0,0.95,"đồ ăn vặt ngon, mình thích nhất là bánh mì nem khoai ở đây",branch_nguyen_chi_thanh,2026-05-06T08:29:02+07:00,Nguyễn Chí Thanh,facebook,1,,,,,
rev_12540,1.0,AMBIENCE,AMBIENCE_DECOR,1.0,0.95,quán được trang trí theo thiên hướng hà nội cổ xưa,branch_nguyen_chi_thanh,2026-05-06T08:29:02+07:00,Nguyễn Chí Thanh,facebook,1,,,,,
rev_12520,-0.5,FOOD,FOOD_TASTE,2.0,0.95,"nước ăn chỉ thấy vị cay, không biết là do nước ban đầu cay hay là cho bột ớt vào, không nếm được vị gì toàn vị cay. nước dùng khá mỡ, không được trong.",branch_ly_quoc_su,2026-05-06T08:30:05+07:00,Lý Quốc Sư,facebook,0,,,,,
rev_12520,-0.5,FOOD,FOOD_TASTE,2.0,0.9,lươn nát,branch_ly_quoc_su,2026-05-06T08:30:05+07:00,Lý Quốc Sư,facebook,0,,,,,
rev_12520,-0.5,FOOD,FOOD_PORTION,2.0,0.95,ít lươn,branch_ly_quoc_su,2026-05-06T08:30:05+07:00,Lý Quốc Sư,facebook,0,,,,,
rev_12531,-0.5,SERVICE,SERVICE_STAFF_ATTITUDE,2.0,0.95,"chị bán hàng hơi bị ít nói,không mấy niềm nở,mặt mũi không biểu cảm",branch_aeon_mall_ha_dong,2026-05-06T08:30:47+07:00,Aeon Mall Hà Đông,facebook,1,,,,,
rev_12531,0.0,FOOD,FOOD_TASTE,1.0,0.9,"bánh cuốn mình thấy tráng không được ngon lắm,nước mắm lại hơi nhạt,được cái là chả quế rất ngon.",branch_aeon_mall_ha_dong,2026-05-06T08:30:47+07:00,Aeon Mall Hà Đông,facebook,1,,,,,
rev_12531,0.5,PRICE,PRICE_VALUE_FOR_MONEY,1.0,0.9,"một phần tương đối rẻ,20k/1phần,cũng ổn.",branch_aeon_mall_ha_dong,2026-05-06T08:30:47+07:00,Aeon Mall Hà Đông,facebook,1,,,,,
rev_12530,1.0,AMBIENCE,AMBIENCE_COMFORT,1.0,0.95,"mình thích không gian ở đây, không quá đông vs lại khá yên tĩnh thoải mái",branch_times_city,2026-05-06T08:34:32+07:00,Times City,google_maps,1,,,,,
rev_12530,1.0,FOOD,FOOD_TASTE,1.0,0.95,"về đồ uống thì cake cream 70% đường vẫn hơi ngọt nhưng nói chung là ngon, còn matcha kem cheese thì perfect",branch_times_city,2026-05-06T08:34:32+07:00,Times City,google_maps,1,,,,,
rev_12530,-0.5,SERVICE,SERVICE_ACCURACY,2.0,0.95,các bạn làm nhầm cho mình,branch_times_city,2026-05-06T08:34:32+07:00,Times City,google_maps,1,,,,,
rev_12530,0.5,SERVICE,SERVICE_RESPONSIVENESS,1.0,0.95,nhưng sau đó đổi lại ngay,branch_times_city,2026-05-06T08:34:32+07:00,Times City,google_maps,1,,,,,
rev_12512,0.0,SERVICE,SERVICE_ACCURACY,1.0,0.85,bên em ko rõ số tiền 104k của chị là từ đâu?,branch_vincom,2026-05-06T08:39:57+07:00,Vincom,grabfood,1,,,,,
rev_12512,0.5,SERVICE,SERVICE_PROFESSIONALISM,1.0,0.9,em xin thay mặt cửa hàng xin lỗi chị về trải nghiệm ko như mong muốn của chị,branch_vincom,2026-05-06T08:39:57+07:00,Vincom,grabfood,1,,,,,
rev_12518,0.5,OTHER,OTHER,1.0,0.85,khá nhiều món để lựa chọn,branch_times_city,2026-05-06T08:39:59+07:00,Times City,shopeefood,1,,,,,
rev_12518,0.5,FOOD,FOOD_TASTE,1.0,0.9,chất lượng đồ cũng khá ok.,branch_times_city,2026-05-06T08:39:59+07:00,Times City,shopeefood,1,,,,,
rev_12518,0.5,OTHER,OTHER,1.0,0.85,về phần bia thì lại đa dạng và phong phú,branch_times_city,2026-05-06T08:39:59+07:00,Times City,shopeefood,1,,,,,
rev_12549,0.0,OTHER,OTHER,1.0,0.9,pizza hải sản,branch_kim_nguu,2026-05-06T08:42:08+07:00,Kim Ngưu,shopeefood,1,,,,,
rev_12552,-0.5,PRICE,PRICE_PORTION_FAIRNESS,2.0,0.95,66k 1 suất mà chỉ có như vậy chỉ bằng suất 35k ở ngoài ?????,branch_nguyen_chi_thanh,2026-05-06T08:42:49+07:00,Nguyễn Chí Thanh,shopeefood,0,,,,,
rev_12510,1.0,FOOD,FOOD_TASTE,1.0,0.95,vân nghiện vẫn thích,branch_vo_chi_cong,2026-05-06T08:44:57+07:00,Võ Chí Công,grabfood,1,,,,,
rev_12567,0.5,AMBIENCE,AMBIENCE_COMFORT,1.0,0.9,không gian các tầng trên sáng và thoáng hơn,branch_aeon_mall_ha_dong,2026-05-06T08:50:44+07:00,Aeon Mall Hà Đông,google_maps,1,,,,,
rev_12567,0.5,FOOD,FOOD_TASTE,1.0,0.95,mỳ sốt kem nấm rất ngon,branch_aeon_mall_ha_dong,2026-05-06T08:50:44+07:00,Aeon Mall Hà Đông,google_maps,1,,,,,
rev_12567,0.5,FOOD,FOOD_PORTION,1.0,0.9,set phomai salami tổng hợp đầy đặn,branch_aeon_mall_ha_dong,2026-05-06T08:50:44+07:00,Aeon Mall Hà Đông,google_maps,1,,,,,
rev_12567,0.5,FOOD,FOOD_PRESENTATION,1.0,0.9,kem cuộn nhồi hoa quả trông đẹp mắt,branch_aeon_mall_ha_dong,2026-05-06T08:50:44+07:00,Aeon Mall Hà Đông,google_maps,1,,,,,
rev_12567,0.5,SERVICE,SERVICE_WAIT_TIME,1.0,0.95,đồ ăn lên rất nhanh,branch_aeon_mall_ha_dong,2026-05-06T08:50:44+07:00,Aeon Mall Hà Đông,google_maps,1,,,,,
rev_12567,0.5,SERVICE,SERVICE_STAFF_ATTITUDE,1.0,0.9,nhân viên quán khá hài hước,branch_aeon_mall_ha_dong,2026-05-06T08:50:44+07:00,Aeon Mall Hà Đông,google_maps,1,,,,,
rev_12528,-0.5,PRICE,PRICE_VALUE_FOR_MONEY,2.0,0.9,bán cái tiramisu này với giá 80k?,branch_nguyen_chi_thanh,2026-05-06T08:52:09+07:00,Nguyễn Chí Thanh,grabfood,0,,,,,
rev_12528,-0.5,FOOD,FOOD_PORTION,2.0,0.85,bánh mỏng dính,branch_nguyen_chi_thanh,2026-05-06T08:52:09+07:00,Nguyễn Chí Thanh,grabfood,0,,,,,
rev_12528,-0.5,FOOD,FOOD_TASTE,2.0,0.95,quán ngọt và gây như mùi mỡ. cốt bánh đẫm nước ăn không khác gì miếng cháo có vị ngọt???,branch_nguyen_chi_thanh,2026-05-06T08:52:09+07:00,Nguyễn Chí Thanh,grabfood,0,,,,,
rev_12528,0.0,FOOD,FOOD_TASTE,1.0,0.85,chè khúc bạch ăn tạm được thôi chứ chẳng có gì đặc biệt,branch_nguyen_chi_thanh,2026-05-06T08:52:09+07:00,Nguyễn Chí Thanh,grabfood,0,,,,,
rev_12514,0.0,PRICE,PRICE_VALUE_FOR_MONEY,1.0,0.85,giá tớ thấy cũng bình thường chứ ko rẻ lắm,branch_truong_dinh,2026-05-06T08:55:15+07:00,Trương Định,facebook,1,,,,,
rev_12514,-0.5,PRICE,PRICE_PROMOTION,2.0,0.8,"sao mấy anh chị review được nhận voucher, tớ cũng đi ăn cùng ngày sao ko đc nhỉ???",branch_truong_dinh,2026-05-06T08:55:15+07:00,Trương Định,facebook,1,,,,,
rev_12514,0.5,FOOD,FOOD_TASTE,1.0,0.9,"mỳ ngon, sợi dai, ăn ngậy ngậy mà không béo",branch_truong_dinh,2026-05-06T08:55:15+07:00,Trương Định,facebook,1,,,,,
rev_12514,0.0,FOOD,FOOD_TASTE,1.0,0.85,steak thì bth,branch_truong_dinh,2026-05-06T08:55:15+07:00,Trương Định,facebook,1,,,,,
rev_12509,1.0,PRICE,PRICE_VALUE_FOR_MONEY,1.0,0.95,ăn buffet tràn ngập hải sản mà chỉ có 259k/s,branch_hang_bo,2026-05-06T08:58:17+07:00,Hàng Bồ,shopeefood,1,,,,,
rev_12509,0.5,FOOD,FOOD_FRESHNESS,1.0,0.9,"bề bề hàu tôm, mực khá tưoi",branch_hang_bo,2026-05-06T08:58:17+07:00,Hàng Bồ,shopeefood,1,,,,,
rev_12509,0.5,OTHER,OTHER,1.0,0.8,mọi thứ ổn sẽ còn quay lại,branch_hang_bo,2026-05-06T08:58:17+07:00,Hàng Bồ,shopeefood,1,,,,,
rev_12506,0.5,FOOD,FOOD_TASTE,1.0,0.95,đồ ăn lạ và khá ngon,branch_times_city,2026-05-06T09:07:11+07:00,Times City,facebook,1,,,,,
rev_12506,0.5,SERVICE,SERVICE_STAFF_ATTITUDE,1.0,0.95,nhân viên phục vụ nhiệt tình,branch_times_city,2026-05-06T09:07:11+07:00,Times City,facebook,1,,,,,
rev_12506,0.5,AMBIENCE,AMBIENCE_CLEANLINESS,1.0,0.9,quán thì tương đối đẹp và sạch sẽ,branch_times_city,2026-05-06T09:07:11+07:00,Times City,facebook,1,,,,,
rev_12506,0.5,PRICE,PRICE_VALUE_FOR_MONEY,1.0,0.95,về giá thì rất ok,branch_times_city,2026-05-06T09:07:11+07:00,Times City,facebook,1,,,,,
rev_12538,0.0,FOOD,FOOD_TASTE,1.0,0.85,"bánh ngọt và hơi dẻo, cái này ăn ít thì ngon chứ quất miếng bự thì hơi ngán",branch_truong_dinh,2026-05-06T09:07:39+07:00,Trương Định,google_maps,1,,,,,
rev_12538,0.5,PRICE,PRICE_PORTION_FAIRNESS,1.0,0.9,1 cái bánh này là 80k khoảng 800gr cho khoảng 8 - 9 người ăn thì vừa,branch_truong_dinh,2026-05-06T09:07:39+07:00,Trương Định,google_maps,1,,,,,
rev_12529,-0.5,SERVICE,SERVICE_ACCURACY,2.0,0.9,món carmen sữa chua trân châu không có caramen!!,branch_nguyen_hue,2026-05-06T09:07:47+07:00,Nguyễn Huệ,grabfood,0,,,,,
rev_12559,1.0,SERVICE,SERVICE_STAFF_ATTITUDE,1.0,0.95,nhân viên đón tiếp rất nhiệt tình,branch_cau_giay,2026-05-06T09:09:44+07:00,Cầu Giấy,internal_feedback,1,,,,,
rev_12559,0.5,AMBIENCE,AMBIENCE_DECOR,1.0,0.95,nhà hàng cũng được trang trí rất đẹp mắt,branch_cau_giay,2026-05-06T09:09:44+07:00,Cầu Giấy,internal_feedback,1,,,,,
rev_12541,1.0,FOOD,FOOD_TASTE,1.0,0.9,cảm giác đậm đà hơn ấy,branch_nguyen_hue,2026-05-06T09:14:18+07:00,Nguyễn Huệ,google_maps,1,,,,,
rev_12541,0.5,FOOD,FOOD_PORTION,1.0,0.9,"đầy đủ chân giò, mọc, thịt, tiết",branch_nguyen_hue,2026-05-06T09:14:18+07:00,Nguyễn Huệ,google_maps,1,,,,,
rev_12557,1.0,FOOD,FOOD_TASTE,1.0,0.95,ngon lắm ý!,branch_hang_bo,2026-05-06T09:16:46+07:00,Hàng Bồ,grabfood,1,,,,,
rev_12558,1.0,FOOD,FOOD_TASTE,1.0,0.95,"lẩu ngon , đậm đà",branch_vo_chi_cong,2026-05-06T09:17:50+07:00,Võ Chí Công,shopeefood,1,,,,,
rev_12558,1.0,FOOD,FOOD_FRESHNESS,1.0,0.95,tôm vs mực nhà này tươi mà ngọt thịt,branch_vo_chi_cong,2026-05-06T09:17:50+07:00,Võ Chí Công,shopeefood,1,,,,,
rev_12558,0.5,SERVICE,SERVICE_WAIT_TIME,1.0,0.9,ship nhanh,branch_vo_chi_cong,2026-05-06T09:17:50+07:00,Võ Chí Công,shopeefood,1,,,,,
rev_12558,0.5,PRICE,PRICE_PORTION_FAIRNESS,1.0,0.85,chỉ 35k/bát đầy ú ụ,branch_vo_chi_cong,2026-05-06T09:17:50+07:00,Võ Chí Công,shopeefood,1,,,,,
rev_12516,0.5,PRICE,PRICE_VALUE_FOR_MONEY,1.0,0.9,giá cả phải chăng,branch_nguyen_chi_thanh,2026-05-06T09:22:53+07:00,Nguyễn Chí Thanh,google_maps,1,,,,,
rev_12516,0.5,FOOD,FOOD_TASTE,1.0,0.95,"chè dừa dầm và chè thái: ngon, béo ngậy, thanh mát... nước sốt vừa miệng... gà lắc phômai: mềm và bột phômai thơm ngọt... bánh gà: ngon, thơm",branch_nguyen_chi_thanh,2026-05-06T09:22:53+07:00,Nguyễn Chí Thanh,google_maps,1,,,,,
rev_12516,0.5,FOOD,FOOD_PORTION,1.0,0.9,ở ngoài nhiều và ăn no lắm... thịt băm nhiều chứ ko lèo tèo đâu nhé... đầy đặn thịt gà bên trong nhân luôn,branch_nguyen_chi_thanh,2026-05-06T09:22:53+07:00,Nguyễn Chí Thanh,google_maps,1,,,,,
rev_12535,0.5,FOOD,FOOD_TASTE,1.0,0.95,"cơm gà ngon, sốt rất hợp ý mình",branch_cau_giay,2026-05-06T09:23:03+07:00,Cầu Giấy,google_maps,1,,,,,
rev_12535,0.5,PRICE,PRICE_PROMOTION,1.0,0.9,thanh toán bằng vnpay còn được giảm 20k nữa,branch_cau_giay,2026-05-06T09:23:03+07:00,Cầu Giấy,google_maps,1,,,,,
rev_12535,-0.5,FOOD,FOOD_PORTION,2.0,0.9,bát kimchi bé quá,branch_cau_giay,2026-05-06T09:23:03+07:00,Cầu Giấy,google_maps,1,,,,,
rev_12535,-0.5,PRICE,PRICE_PORTION_FAIRNESS,2.0,0.85,ngon thật nhma đắt huhu,branch_cau_giay,2026-05-06T09:23:03+07:00,Cầu Giấy,google_maps,1,,,,,
rev_12517,0.5,AMBIENCE,AMBIENCE_NOISE,1.0,0.9,không gian yên tĩnh,branch_nguyen_hue,2026-05-06T09:25:44+07:00,Nguyễn Huệ,google_maps,1,,,,,
rev_12517,0.5,PRICE,PRICE_VALUE_FOR_MONEY,1.0,0.95,giá cũng cực kỳ phải chăng,branch_nguyen_hue,2026-05-06T09:25:44+07:00,Nguyễn Huệ,google_maps,1,,,,,
rev_12517,0.5,AMBIENCE,AMBIENCE_DECOR,1.0,0.85,quán có rất nhiều em mèo nhập khẩu xinh yêu lắm luôn,branch_nguyen_hue,2026-05-06T09:25:44+07:00,Nguyễn Huệ,google_maps,1,,,,,
rev_12517,0.5,PRICE,PRICE_PROMOTION,1.0,0.95,chương trình ưu đãi giảm 10%,branch_nguyen_hue,2026-05-06T09:25:44+07:00,Nguyễn Huệ,google_maps,1,,,,,
rev_12493,1.0,FOOD,FOOD_TASTE,1.0,0.95,cháo ăn với ruốc rất vừa miệng,branch_ly_quoc_su,2026-05-06T09:25:51+07:00,Lý Quốc Sư,google_maps,1,,,,,
rev_12493,0.5,FOOD,FOOD_PORTION,1.0,0.9,1 bát 25k đầy đủ ruốc quẩy,branch_ly_quoc_su,2026-05-06T09:25:51+07:00,Lý Quốc Sư,google_maps,1,,,,,
rev_12493,0.0,PRICE,PRICE_VALUE_FOR_MONEY,1.0,0.85,nghe bảo chỗ này vẫn còn mắc so với chỗ khác nhưng ko sao,branch_ly_quoc_su,2026-05-06T09:25:51+07:00,Lý Quốc Sư,google_maps,1,,,,,
rev_12539,-0.5,PRICE,PRICE_PORTION_FAIRNESS,2.0,0.9,giá 40k/chiếc bánh mì có 4 lát chả cá mỏng là không hợp lý,branch_giai_phong,2026-05-06T09:29:22+07:00,Giải Phóng,google_maps,0,,,,,
rev_12539,0.5,FOOD,FOOD_TASTE,1.0,0.9,nước sốt vừa miệng ăn khá lạ,branch_giai_phong,2026-05-06T09:29:22+07:00,Giải Phóng,google_maps,0,,,,,
rev_12539,-0.5,PRICE,PRICE_VALUE_FOR_MONEY,2.0,0.9,với giá cả vậy chắc không quay lại,branch_giai_phong,2026-05-06T09:29:22+07:00,Giải Phóng,google_maps,0,,,,,
rev_12491,1.0,AMBIENCE,AMBIENCE_DECOR,1.0,0.95,trang trí đẹp quá,branch_giai_phong,2026-05-06T09:31:17+07:00,Giải Phóng,google_maps,1,,,,,
rev_12488,-1.0,FOOD,FOOD_PORTION,3.0,0.9,không có rau hay món gì cả! quá thất vọng! không đến lần 2,branch_vincom,2026-05-06T09:35:53+07:00,Vincom,google_maps,0,,,,,
rev_12483,-0.5,FOOD,FOOD_PORTION,2.0,0.95,bánh mì bị thiếu sốt,branch_aeon_mall_ha_dong,2026-05-06T09:46:31+07:00,Aeon Mall Hà Đông,grabfood,0,,,,,
rev_12483,-0.5,PRICE,PRICE_PROMOTION,2.0,0.9,quán cố tình làm thế với đơn được khuyến mãi ạ?,branch_aeon_mall_ha_dong,2026-05-06T09:46:31+07:00,Aeon Mall Hà Đông,grabfood,0,,,,,
rev_12548,-1.0,SERVICE,SERVICE_ACCURACY,4.0,1.0,đặt 3 suất mì ngỗng qua now và ship hẳn cho mình 3 suất hải sản,branch_vincom,2026-05-06T09:47:44+07:00,Vincom,grabfood,0,,,,,
rev_12548,-1.0,SERVICE,SERVICE_PROFESSIONALISM,4.0,1.0,"làm ăn quá thiếu chuyên nghiệp đổi đồ ăn của khách mà ko xin phép, ko gọi điện báo khách 1 câu nào",branch_vincom,2026-05-06T09:47:44+07:00,Vincom,grabfood,0,,,,,
rev_12548,-0.5,FOOD,FOOD_TASTE,3.0,0.95,cay xé cả lưỡi trẻ em không ăn được,branch_vincom,2026-05-06T09:47:44+07:00,Vincom,grabfood,0,,,,,
rev_12543,1.0,FOOD,FOOD_TASTE,1.0,1.0,đồ ăn ngon,branch_aeon_mall_ha_dong,2026-05-06T09:49:49+07:00,Aeon Mall Hà Đông,facebook,0,,,,,
rev_12543,1.0,AMBIENCE,AMBIENCE_DECOR,1.0,0.95,không gian đẹp đẽ thoáng mát,branch_aeon_mall_ha_dong,2026-05-06T09:49:49+07:00,Aeon Mall Hà Đông,facebook,0,,,,,
rev_12543,1.0,SERVICE,SERVICE_STAFF_ATTITUDE,1.0,1.0,phục vụ lại rất vui tính nhiệt tình,branch_aeon_mall_ha_dong,2026-05-06T09:49:49+07:00,Aeon Mall Hà Đông,facebook,0,,,,,
rev_12526,0.5,FOOD,FOOD_PORTION,1.0,1.0,2 suất ngan thấy khá nhiều và đầy đặn,branch_truong_dinh,2026-05-06T09:56:01+07:00,Trương Định,google_maps,0,,,,,
rev_12498,1.0,FOOD,FOOD_TASTE,1.0,0.95,"lẩu ngon, đồ nhúng tươi, dimsum nhiều mà chuẩn lắm",branch_vo_chi_cong,2026-05-06T09:57:08+07:00,Võ Chí Công,google_maps,1,,,,,
rev_12498,1.0,FOOD,FOOD_FRESHNESS,1.0,0.95,đồ nhúng tươi,branch_vo_chi_cong,2026-05-06T09:57:08+07:00,Võ Chí Công,google_maps,1,,,,,
rev_12498,1.0,AMBIENCE,AMBIENCE_DECOR,1.0,1.0,đến xem view thì công nhận thích thật,branch_vo_chi_cong,2026-05-06T09:57:08+07:00,Võ Chí Công,google_maps,1,,,,,
rev_12477,1.0,FOOD,FOOD_TASTE,1.0,1.0,"bánh giò khá là ngon, vỏ bánh mềm, nhân thì thơm, thịt nạc mỡ vừa đủ",branch_kim_nguu,2026-05-06T09:59:28+07:00,Kim Ngưu,shopeefood,1,,,,,
rev_12515,1.0,FOOD,FOOD_TASTE,1.0,1.0,"mực khá ngon, dầy mình, củ đậu ngọt nhiều nước",branch_giai_phong,2026-05-06T10:01:39+07:00,Giải Phóng,facebook,1,,,,,
rev_12515,1.0,SERVICE,SERVICE_STAFF_ATTITUDE,1.0,1.0,phục vụ quá nhiệt tình,branch_giai_phong,2026-05-06T10:01:39+07:00,Giải Phóng,facebook,1,,,,,
rev_12476,1.0,FOOD,FOOD_TASTE,1.0,1.0,đúng đậm chất chè truyền thống tuổi thơ... thơm thơm mùi dầu chuối :)). chè ở đây đúng đẳng cấp ngon bổ rẻ,branch_vincom,2026-05-06T10:06:03+07:00,Vincom,shopeefood,1,,,,,
rev_12476,1.0,PRICE,PRICE_VALUE_FOR_MONEY,1.0,1.0,giá cả tương đối rẻ so với thị trường,branch_vincom,2026-05-06T10:06:03+07:00,Vincom,shopeefood,1,,,,,
rev_12476,1.0,SERVICE,SERVICE_WAIT_TIME,1.0,0.9,20p sau có cốc chè ngọt mát trên tay,branch_vincom,2026-05-06T10:06:03+07:00,Vincom,shopeefood,1,,,,,
rev_12536,0.0,AMBIENCE,AMBIENCE_SEATING,1.0,0.95,quán ngồi ngoài vỉa hè,branch_vincom,2026-05-06T10:06:52+07:00,Vincom,google_maps,1,,,,,
rev_12536,1.0,SERVICE,SERVICE_WAIT_TIME,1.0,0.95,không phải xếp hàng như lak lak. tí là có đồ ăn ngay,branch_vincom,2026-05-06T10:06:52+07:00,Vincom,google_maps,1,,,,,
rev_12536,1.0,FOOD,FOOD_FRESHNESS,1.0,1.0,hoa quả cũng tươi,branch_vincom,2026-05-06T10:06:52+07:00,Vincom,google_maps,1,,,,,
rev_12536,1.0,FOOD,FOOD_PORTION,1.0,0.9,no ứ ự luôn,branch_vincom,2026-05-06T10:06:52+07:00,Vincom,google_maps,1,,,,,
rev_12536,1.0,SERVICE,SERVICE_STAFF_ATTITUDE,1.0,1.0,chị chủ cũng hết sức thân thiện,branch_vincom,2026-05-06T10:06:52+07:00,Vincom,google_maps,1,,,,,
rev_12536,1.0,PRICE,PRICE_VALUE_FOR_MONEY,1.0,1.0,giá cả cũng vưaf tầm 29k rẻ hơn ở lak lak nhiều,branch_vincom,2026-05-06T10:06:52+07:00,Vincom,google_maps,1,,,,,
rev_12482,1.0,FOOD,FOOD_PRESENTATION,1.0,0.9,nhìn hộp miến xào thập cẩm mà ấm lòng,branch_times_city,2026-05-06T10:07:10+07:00,Times City,google_maps,1,,,,,
rev_12482,1.0,FOOD,FOOD_TASTE,1.0,0.95,ăn vào thì muốn chấm quán 10d luôn,branch_times_city,2026-05-06T10:07:10+07:00,Times City,google_maps,1,,,,,
rev_12489,0.0,OTHER,OTHER,1.0,0.8,quán nên thêm đồ uống đa dạng hơn nữa vào menu,branch_kim_nguu,2026-05-06T10:16:26+07:00,Kim Ngưu,google_maps,1,,,,,
